FIPS,perc_fluor,year,locationid,datatype,TEETHLOST,DENTALVISITS,high_cl_TEETHLOST,high_cl_DENTAL,low_cl_TEETHLOST,low_cl_DENTAL,SES,HC,REMS,HTT,TOTAL,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_MINRTY,TEETHLOST_pr,DENTALVISITS_pr,FLUORIDE_pr,SES_pr,HC_pr,REMS_pr,HTT_pr,TOTAL_pr,FIPS_num,POV150_pr,UNEMP_pr,HBURD_pr,NOHSDP_pr,UNINSU_pr,MINRTY_pr
19053,100,2020,19053,AgeAdjPrv,12.9,61.7,18,65.7,8.5,57.6,0.4997,0.1582,0.2562,0.8144,0.4704,26.9,4,26.6,10.2,6.6,8.2,0.424886191198786,0.6187405159332322,0.802731411229135,0.46851289833080423,0.1437784522003035,0.2515174506828528,0.8209408194233687,0.45068285280728376,19053,0.6282245827010622,0.3095599393019727,0.8057663125948407,0.3884673748103187,0.295144157814871,0.2515174506828528
19055,76.4,2020,19055,AgeAdjPrv,11.3,66.4,16,70.1,7.3,62.4,0.0458,0.0433,0.0458,0.0493,0.0115,14.6,1.7,18.4,9.1,3.6,4.1,0.2568285280728376,0.849772382397572,0.4654779969650986,0.04400606980273141,0.036418816388467376,0.04438543247344461,0.051593323216995446,0.011001517450682853,19055,0.09484066767830046,0.03717754172989378,0.210546282245827,0.30842185128983307,0.04059180576631259,0.04438543247344461
19057,97.7,2020,19057,AgeAdjPrv,12.5,61.6,17.3,65.2,8.2,57.7,0.2772,0.9093,0.4125,0.4733,0.4905,23.2,4.2,24.2,7.8,4.1,13.2,0.37594840667678303,0.6145675265553869,0.7022003034901366,0.26251896813353565,0.9028831562974203,0.3998482549317147,0.48634294385432475,0.46889226100151743,19057,0.44575113808801214,0.3600151745068285,0.6798179059180577,0.21547799696509864,0.07359635811836115,0.3998482549317147
19059,90,2020,19059,AgeAdjPrv,9.3,69.6,13.6,73.2,5.7,66.1,0.0665,0.2801,0.0773,0.197,0.0843,15.8,1.9,22.5,4.1,4.6,4.8,0.09066767830045523,0.9374051593323217,0.5800455235204856,0.06487101669195751,0.253793626707132,0.07625189681335356,0.20106221547799696,0.082701062215478,19059,0.13125948406676782,0.05235204855842185,0.5500758725341427,0.019726858877086494,0.10963581183611533,0.07625189681335356
19061,92.8,2020,19061,AgeAdjPrv,9.8,71.5,14.4,75,6,68,0.1289,0.3167,0.3119,0.4895,0.2225,16.9,4.1,22.3,6.7,3.5,9.7,0.1263277693474962,0.9681335356600911,0.6168437025796661,0.1267071320182094,0.2905918057663126,0.30424886191198786,0.5026555386949925,0.21282245827010624,19061,0.1657814871016692,0.33801213960546284,0.5333839150227617,0.13391502276176023,0.036039453717754175,0.30424886191198786
19063,82,2020,19063,AgeAdjPrv,10.7,66.9,14.9,70.3,6.9,63.5,0.1009,0.5799,0.4211,0.5646,0.2896,17.4,3,14.9,9.2,6.6,13.5,0.19878603945371776,0.8717754172989378,0.5030349013657056,0.10091047040971168,0.5496965098634294,0.40819423368740515,0.5792867981790591,0.27845220030349016,19063,0.18778452200303491,0.1445371775417299,0.05955993930197269,0.3148710166919575,0.295144157814871,0.40819423368740515
19065,66.6,2020,19065,AgeAdjPrv,12.2,62.2,16.7,66,8,58.3,0.2196,0.3431,0.2046,0.2374,0.1989,23.4,2.3,23.9,8.4,4.6,7,0.34749620637329287,0.6456752655538694,0.3983308042488619,0.208649468892261,0.3175265553869499,0.20485584218512898,0.24355083459787558,0.18930197268588772,19065,0.45257966616084977,0.07701062215477997,0.6581942336874052,0.26327769347496205,0.10963581183611533,0.20485584218512898
19067,90.9,2020,19067,AgeAdjPrv,11.4,65.5,16.2,69.1,7.5,61.9,0.1034,0.4997,0.3141,0.2317,0.1722,19.6,2.6,17.3,8,6.1,9.8,0.26707132018209406,0.8088012139605463,0.592185128983308,0.1039453717754173,0.46927162367223063,0.30652503793626706,0.23748103186646433,0.1631259484066768,19067,0.28072837632776937,0.1062215477996965,0.1475720789074355,0.23482549317147192,0.2564491654021244,0.30652503793626706
19069,86.3,2020,19069,AgeAdjPrv,12.8,62.9,17.9,66.7,8.4,59.1,0.3867,0.7069,0.4634,0.0226,0.2533,25.9,4.5,15.2,9.6,11.4,15.3,0.41350531107738997,0.6809559939301972,0.5379362670713201,0.3607738998482549,0.6836115326251897,0.44916540212443096,0.023899848254931716,0.24355083459787558,19069,0.582701062215478,0.424886191198786,0.06752655538694992,0.34332321699544766,0.6866464339908953,0.44916540212443096
19071,0,2020,19071,AgeAdjPrv,10.9,65.3,15.1,68.6,7.1,61.8,0.0681,0.092,0.126,0.0229,0.0159,19,3.8,17.1,6,4.5,5.6,0.21737481031866465,0.7996965098634294,0,0.06676783004552352,0.0823216995447648,0.1251896813353566,0.024279210925644917,0.015553869499241275,19071,0.2549317147192716,0.2738998482549317,0.13808801213960548,0.08725341426403642,0.10166919575113809,0.1251896813353566
19073,93.7,2020,19073,AgeAdjPrv,11.3,66.1,15.8,69.7,7.6,62.2,0.0649,0.7489,0.1327,0.2591,0.1805,17.8,4.3,16.8,6.6,3,5.7,0.2568285280728376,0.8361153262518968,0.6308801213960546,0.0633535660091047,0.7291350531107739,0.13201820940819423,0.26593323216995446,0.17071320182094082,19073,0.20295902883156297,0.38277693474962066,0.12253414264036419,0.125948406676783,0.01669195751138088,0.13201820940819423
19075,100,2020,19075,AgeAdjPrv,8.8,67.2,12.7,71.2,5.2,63.2,0.0013,0.0764,0.0201,0.0181,0.0025,11.1,2.4,13.8,4.9,2.2,3.3,0.0629742033383915,0.8805007587253414,0.802731411229135,7.587253414264037e-4,0.06828528072837632,0.019347496206373292,0.01896813353566009,0.002276176024279211,19075,0.02921092564491654,0.08687405159332322,0.03831562974203338,0.042109256449165404,0.002276176024279211,0.019347496206373292
19077,66.4,2020,19077,AgeAdjPrv,10.4,67.7,14.5,71.3,7,64.1,0.0637,0.4402,0.0977,0.0633,0.0614,16.2,3.8,19.4,6.2,3.6,5.2,0.17450682852807284,0.8945371775417299,0.3979514415781487,0.0622154779969651,0.40971168437025796,0.09559939301972686,0.06676783004552352,0.06031866464339909,19077,0.1430197268588771,0.2738998482549317,0.2860394537177542,0.09863429438543247,0.04059180576631259,0.09559939301972686
19079,95.4,2020,19079,AgeAdjPrv,9.7,65.6,13.8,69.2,6.3,62.3,0.0188,0.408,0.3552,0.0767,0.0595,14.1,3.1,17.1,6.4,3.1,11.1,0.11987860394537178,0.8133535660091047,0.6559180576631259,0.018209408194233688,0.37822458270106224,0.34332321699544766,0.08004552352048558,0.05804248861911988,19079,0.08004552352048558,0.15819423368740515,0.13808801213960548,0.11077389984825493,0.01858877086494689,0.34332321699544766
19081,87.3,2020,19081,AgeAdjPrv,10.4,66.2,14.6,69.6,6.6,62.7,0.0321,0.4131,0.2381,0.1318,0.0738,17.2,2.1,17.4,7.1,3.5,7.8,0.17450682852807284,0.840288315629742,0.5496965098634294,0.030349013657056147,0.38277693474962066,0.23482549317147192,0.13808801213960548,0.07359635811836115,19081,0.17792109256449165,0.0633535660091047,0.15477996965098634,0.1650227617602428,0.036039453717754175,0.23482549317147192
19083,87.8,2020,19083,AgeAdjPrv,10.8,64.9,15.2,68.6,7,60.9,0.0707,0.3523,0.2702,0.4128,0.1652,19.8,2.7,18.4,7.4,3.9,8.5,0.2101669195751138,0.7811077389984825,0.5553869499241275,0.06980273141122914,0.32473444613050073,0.26289833080424885,0.42602427921092567,0.15705614567526555,19083,0.2909711684370258,0.11418816388467375,0.210546282245827,0.18437025796661607,0.06069802731411229,0.26289833080424885
19085,68.7,2020,19085,AgeAdjPrv,11,67.6,15.5,71.3,7.3,63.9,0.0341,0.0942,0.0506,0.1219,0.0242,16.8,2.5,17.1,7.3,3.4,4.2,0.2279969650986343,0.891122913505311,0.41274658573596357,0.032625189681335355,0.08459787556904401,0.048937784522003036,0.127845220030349,0.023520485584218515,19085,0.16198786039453716,0.09711684370257967,0.13808801213960548,0.17830045523520485,0.03186646433990895,0.048937784522003036
19087,100,2020,19087,AgeAdjPrv,10.9,63.7,15.4,67.6,6.9,60.1,0.1378,0.578,0.3845,0.1938,0.2031,20.2,4.8,18.4,7.5,3.4,12.2,0.21737481031866465,0.7219271623672231,0.802731411229135,0.13505311077389984,0.5485584218512898,0.37139605462822456,0.19878603945371776,0.19347496206373294,19087,0.3106980273141123,0.48179059180576633,0.210546282245827,0.19347496206373294,0.03186646433990895,0.37139605462822456
19089,72.9,2020,19089,AgeAdjPrv,11,63.8,15.7,67.7,7,59.9,0.0936,0.177,0.0302,0.1114,0.0551,15.8,2.4,16.6,8.8,7.1,3.7,0.2279969650986343,0.7261001517450683,0.4408194233687405,0.09408194233687406,0.15933232169954475,0.02959028831562974,0.11608497723823975,0.05311077389984825,19089,0.13125948406676782,0.08687405159332322,0.11494688922610015,0.287556904400607,0.34104704097116845,0.02959028831562974
19091,75.7,2020,19091,AgeAdjPrv,11.3,63.1,16.3,66.8,7.6,59.5,0.085,0.5983,0.2046,0.0598,0.0955,22.6,3.7,14.4,6.3,4.6,7,0.2568285280728376,0.6889226100151745,0.458649468892261,0.08497723823975721,0.5686646433990895,0.20485584218512898,0.0625948406676783,0.09446130500758726,19091,0.4226100151745068,0.2568285280728376,0.05045523520485584,0.1054628224582701,0.10963581183611533,0.20485584218512898
19093,41.7,2020,19093,AgeAdjPrv,11.6,66.4,16,70,7.6,62.5,0.0703,0.1225,0.1066,0.1776,0.0592,20.1,2.3,13.1,8,5.5,5.3,0.2860394537177542,0.849772382397572,0.30500758725341426,0.06942336874051594,0.11039453717754173,0.1054628224582701,0.18171471927162366,0.057663125948406675,19093,0.30576631259484066,0.07701062215477997,0.030349013657056147,0.23482549317147192,0.19233687405159333,0.1054628224582701
19095,36.9,2020,19095,AgeAdjPrv,10,68.4,14.1,71.7,6.5,64.5,0.0137,0.2043,0.1445,0.1022,0.0306,13.8,3.4,16.5,5.6,2.7,5.9,0.1415022761760243,0.9100910470409712,0.2860394537177542,0.01251896813353566,0.18361153262518967,0.1449165402124431,0.1058421851289833,0.029969650986342945,19095,0.07511380880121396,0.19992412746585736,0.11153262518968134,0.06904400606980274,0.011380880121396054,0.1449165402124431
19097,79.6,2020,19097,AgeAdjPrv,12.7,63.9,17.5,67.7,8.7,59.9,0.1811,0.071,0.0812,0.112,0.0662,21.2,5.3,18.2,6.9,4.7,4.9,0.4013657056145675,0.7310318664643399,0.48634294385432475,0.17374810318664644,0.0633535660091047,0.08042488619119878,0.11646433990895295,0.06562974203338391,19097,0.3603945371775417,0.584597875569044,0.19954476479514416,0.14984825493171472,0.11684370257966616,0.08042488619119878
19099,92.2,2020,19099,AgeAdjPrv,10.9,65.3,15.1,69,7.3,61.7,0.0929,0.3947,0.1983,0.4545,0.1945,16.3,3.5,22.5,6.2,2.5,6.9,0.21737481031866465,0.7996965098634294,0.6081183611532626,0.09332321699544764,0.36570561456752654,0.19916540212443096,0.4654779969650986,0.18512898330804248,19099,0.1468133535660091,0.22040971168437026,0.5500758725341427,0.09863429438543247,0.007587253414264037,0.19916540212443096
19101,100,2020,19101,AgeAdjPrv,11.2,67.1,16.2,70.5,6.5,63.6,0.5127,0.2992,0.5353,0.6607,0.5169,24.9,7.3,24.4,7.7,5.6,19,0.2469650986342944,0.8782245827010622,0.802731411229135,0.48179059180576633,0.2731411229135053,0.5204855842185129,0.6745068285280729,0.4954476479514416,19101,0.5284522003034902,0.8353566009104704,0.6987860394537178,0.2094081942336874,0.20485584218512898,0.5204855842185129
19103,92.5,2020,19103,AgeAdjPrv,8.3,67.1,12.9,70.2,4.9,63.7,0.3103,0.0226,0.5831,0.8682,0.3511,25.1,3.7,30.2,4.3,5,22.4,0.04362670713201821,0.8782245827010622,0.6134294385432474,0.2928679817905918,0.019347496206373292,0.5682852807283764,0.8736722306525038,0.3357359635811836,19103,0.5386949924127465,0.2568285280728376,0.921092564491654,0.024279210925644917,0.1475720789074355,0.5682852807283764
19105,46.3,2020,19105,AgeAdjPrv,11.2,67.7,15.8,71.1,7.3,64.2,0.1251,0.373,0.1983,0.4386,0.2056,19.2,4.4,20.7,6.4,2.7,6.9,0.2469650986342944,0.8945371775417299,0.3216995447647951,0.1232928679817906,0.34408194233687406,0.19916540212443096,0.45106221547799696,0.19650986342943855,19105,0.26403641881638845,0.3979514415781487,0.3998482549317147,0.11077389984825493,0.011380880121396054,0.19916540212443096
19107,98.5,2020,19107,AgeAdjPrv,12,64.3,16.6,68,8.2,60.4,0.1658,0.4411,0.0385,0.0108,0.0621,22.3,3.8,22,6.8,3.4,3.9,0.3266312594840668,0.7511380880121397,0.7295144157814871,0.15781487101669195,0.41084977238239756,0.03717754172989378,0.011380880121396054,0.061077389984825495,19107,0.40933232169954475,0.2738998482549317,0.5045523520485584,0.1415022761760243,0.03186646433990895,0.03717754172989378
19109,77.6,2020,19109,AgeAdjPrv,11.1,64.8,15.4,68.3,7.1,61.2,0.1025,0.6292,0.1359,0.2947,0.1938,19.7,3.7,19.2,6.4,4.8,5.8,0.23861911987860396,0.7780728376327769,0.47382397572078905,0.10280728376327769,0.6016691957511381,0.13543247344461304,0.30424886191198786,0.18437025796661607,19109,0.2871775417298938,0.2568285280728376,0.2697268588770865,0.11077389984825493,0.1232928679817906,0.13543247344461304
19111,100,2020,19111,AgeAdjPrv,11.9,62.2,16.5,66.1,7.8,58.6,0.2572,0.2915,0.3046,0.4398,0.275,22,5.2,22,6.9,4.5,9.4,0.3175265553869499,0.6456752655538694,0.802731411229135,0.24355083459787558,0.26593323216995446,0.29742033383915023,0.45257966616084977,0.26365705614567525,19111,0.3949165402124431,0.5641122913505311,0.5045523520485584,0.14984825493171472,0.10166919575113809,0.29742033383915023
19113,93.6,2020,19113,AgeAdjPrv,8.8,69.6,12.7,73.2,5.5,66.2,0.0792,0.3176,0.4535,0.4255,0.1935,16.7,3.9,20.5,5.4,3.9,14.9,0.0629742033383915,0.9374051593323217,0.6293626707132018,0.07890743550834597,0.291350531107739,0.4411987860394537,0.4385432473444613,0.18399089529590287,19113,0.15857359635811835,0.2879362670713202,0.38239757207890746,0.05955993930197269,0.06069802731411229,0.4411987860394537
19115,48.1,2020,19115,AgeAdjPrv,11.9,64.7,16.9,67.8,7.6,61.2,0.2062,0.4122,0.5802,0.309,0.2823,16.1,4.1,15,15.7,6.2,22.2,0.3175265553869499,0.7727617602427921,0.3285280728376328,0.19575113808801214,0.38163884673748105,0.5652503793626708,0.3186646433990895,0.2708649468892261,19115,0.13998482549317148,0.33801213960546284,0.0622154779969651,0.712443095599393,0.26555386949924126,0.5652503793626708
19117,100,2020,19117,AgeAdjPrv,12.8,59.8,17.4,64.1,8.8,55.7,0.1922,0.7556,0.0223,0.3845,0.2871,24.4,3.3,19.5,7,6.6,3.4,0.41350531107738997,0.5367981790591806,0.802731411229135,0.18323216995447647,0.7363429438543247,0.022003034901365705,0.3952959028831563,0.27617602427921095,19117,0.5026555386949925,0.18361153262518967,0.29817905918057663,0.15629742033383914,0.295144157814871,0.022003034901365705
19119,23.2,2020,19119,AgeAdjPrv,10.8,66.1,15,69.7,7.2,62.3,0.0274,0.2183,0.0812,0.0789,0.0286,12.9,2.1,14.2,8,5,4.9,0.2101669195751138,0.8361153262518968,0.24582701062215478,0.025796661608497723,0.19575113808801214,0.08042488619119878,0.0819423368740516,0.028452200303490136,19119,0.05614567526555387,0.0633535660091047,0.04590288315629742,0.23482549317147192,0.1475720789074355,0.08042488619119878
19121,100,2020,19121,AgeAdjPrv,9.9,67.9,14.1,71.7,6.4,64,0.0261,0.1372,0.0907,0.0611,0.0172,10.1,3,20.4,4.5,2.6,5.1,0.13353566009104703,0.8987101669195751,0.802731411229135,0.02465857359635812,0.12215477996965099,0.08877086494688922,0.0641122913505311,0.01707132018209408,19121,0.021244309559939303,0.1445371775417299,0.37443095599393017,0.028072837632776935,0.009484066767830045,0.08877086494688922
19123,100,2020,19123,AgeAdjPrv,12.1,64.9,16.9,68.5,8.1,60.9,0.1384,0.2368,0.2148,0.3921,0.1728,23.1,3.2,18.2,8.3,4.8,7.3,0.33763277693474963,0.7811077389984825,0.802731411229135,0.13581183611532624,0.212443095599393,0.21396054628224584,0.40440060698027314,0.1638846737481032,19123,0.44233687405159333,0.17223065250379363,0.19954476479514416,0.255690440060698,0.1232928679817906,0.21396054628224584
19125,99.1,2020,19125,AgeAdjPrv,9,73.6,13,76.9,5.6,70.3,0.0159,0.3396,0.1327,0.5213,0.1248,13.8,2.5,17.2,6.1,3.9,5.7,0.07245827010622155,0.9852048558421851,0.7503793626707133,0.015174506828528073,0.3141122913505311,0.13201820940819423,0.5364188163884673,0.1232928679817906,19125,0.07511380880121396,0.09711684370257967,0.1422610015174507,0.09218512898330804,0.06069802731411229,0.13201820940819423
19127,97.5,2020,19127,AgeAdjPrv,11.8,63,17,66.3,7.6,59.7,0.3568,0.7849,0.6862,0.8428,0.662,20,5.2,19.5,14.8,5.5,30.4,0.3099393019726859,0.6851289833080425,0.6968892261001517,0.3342185128983308,0.7651745068285281,0.6771623672230652,0.8471168437025797,0.6396054628224582,19127,0.29969650986342944,0.5641122913505311,0.29817905918057663,0.6714719271623673,0.19233687405159333,0.6771623672230652
19129,88.6,2020,19129,AgeAdjPrv,10.1,69,14.3,72.5,6.5,65.1,0.049,0.2285,0.1515,0.2113,0.0745,13.2,4,18.7,6.4,3.2,6,0.1479514415781487,0.9252655538694993,0.5618361153262519,0.04704097116843703,0.20599393019726858,0.15174506828528073,0.21547799696509864,0.07435508345978756,19129,0.0637329286798179,0.3095599393019727,0.23520485584218512,0.11077389984825493,0.021244309559939303,0.15174506828528073
19131,79.1,2020,19131,AgeAdjPrv,11.3,66.3,15.9,70.3,7.1,62.2,0.0783,0.3848,0.0201,0.1108,0.0732,17,1.5,17.2,8.1,6.7,3.3,0.2568285280728376,0.8448406676783005,0.48216995447647953,0.07814871016691957,0.3558421851289833,0.019347496206373292,0.11532625189681335,0.07283763277693475,19131,0.17071320182094082,0.030728376327769348,0.1422610015174507,0.24241274658573597,0.30614567526555386,0.019347496206373292
19133,0,2020,19133,AgeAdjPrv,12.1,63.2,16.8,67,7.9,59.3,0.0888,0.2941,0.1327,0.1738,0.0936,20.6,2.4,18.8,7.5,4.6,5.7,0.33763277693474963,0.6968892261001517,0,0.08877086494688922,0.26820940819423367,0.13201820940819423,0.17792109256449165,0.09218512898330804,19133,0.3285280728376328,0.08687405159332322,0.24013657056145676,0.19347496206373294,0.10963581183611533,0.13201820940819423
19135,100,2020,19135,AgeAdjPrv,11.9,62.1,16.8,66.1,7.9,57.8,0.1862,0.1022,0.0977,0.697,0.2196,20.3,4.9,17.9,10.2,3.6,5.2,0.3175265553869499,0.6403641881638846,0.802731411229135,0.17905918057663125,0.09294385432473444,0.09559939301972686,0.7071320182094082,0.2101669195751138,19135,0.3171471927162367,0.503793626707132,0.17830045523520485,0.3884673748103187,0.04059180576631259,0.09559939301972686
19137,95.7,2020,19137,AgeAdjPrv,12.5,63.1,17.2,66.7,8.2,59.2,0.0974,0.2594,0.1945,0.0617,0.0605,23.7,3.4,15.3,8.2,3.2,6.8,0.37594840667678303,0.6889226100151745,0.661608497723824,0.09749620637329287,0.2336874051593323,0.19575113808801214,0.06487101669195751,0.05918057663125948,19137,0.468133535660091,0.19992412746585736,0.06980273141122914,0.2488619119878604,0.021244309559939303,0.19575113808801214
19139,92.4,2020,19139,AgeAdjPrv,12,63.8,16.8,67.3,7.8,60.2,0.177,0.7247,0.6044,0.5894,0.4354,19.3,3.3,21.1,10.9,3.8,23.6,0.3266312594840668,0.7261001517450683,0.6115326251896813,0.16957511380880122,0.702959028831563,0.590288315629742,0.6047040971168437,0.4157814871016692,19139,0.2708649468892261,0.18361153262518967,0.4317147192716237,0.4374051593323217,0.05424886191198786,0.590288315629742
19141,83,2020,19141,AgeAdjPrv,11.8,65,16.4,68.8,7.6,61,0.0576,0.4704,0.2409,0.7871,0.2626,21.2,1.8,16.2,8.2,3.2,7.9,0.3099393019726859,0.7856600910470409,0.5106221547799696,0.05614567526555387,0.4396813353566009,0.23710166919575112,0.7943854324734446,0.2526555386949924,19141,0.3603945371775417,0.04400606980273141,0.10204855842185129,0.2488619119878604,0.021244309559939303,0.23710166919575112
19143,31.5,2020,19143,AgeAdjPrv,11.7,64.6,16.1,68.1,7.7,60.8,0.1012,0.8008,0.3736,0.0436,0.1419,16.8,3,12.3,11.9,5.3,11.8,0.29817905918057663,0.7674506828528073,0.2712443095599393,0.10128983308042488,0.7833839150227617,0.3607738998482549,0.04628224582701062,0.13846737481031868,19143,0.16198786039453716,0.1445371775417299,0.0204855842185129,0.5102427921092565,0.17450682852807284,0.3607738998482549
19145,86.2,2020,19145,AgeAdjPrv,11.7,60.3,16.4,64.1,7.6,56.5,0.205,0.2393,0.3001,0.5003,0.253,20.8,5.1,20.7,7.4,4.1,9.3,0.29817905918057663,0.5591805766312595,0.5367981790591806,0.19499241274658574,0.21471927162367224,0.2924886191198786,0.5144157814871017,0.24317147192716237,19145,0.33990895295902884,0.5462822458270106,0.3998482549317147,0.18437025796661607,0.07359635811836115,0.2924886191198786
19147,57.8,2020,19147,AgeAdjPrv,9.3,69.6,13.5,73.2,5.8,65.7,0.0092,0.5121,0.2409,0.2132,0.0904,13.1,1.8,15.2,7.3,3.6,7.9,0.09066767830045523,0.9374051593323217,0.3622913505311077,0.007587253414264037,0.48065250379362673,0.23710166919575112,0.21775417298937785,0.08915022761760243,19147,0.061456752655538696,0.04400606980273141,0.06752655538694992,0.17830045523520485,0.04059180576631259,0.23710166919575112
19149,24,2020,19149,AgeAdjPrv,9.9,69.3,13.9,72.6,6.5,66,0.0127,0.5446,0.2829,0.0878,0.0668,13.6,2.1,13.2,6.4,5.1,8.8,0.13353566009104703,0.93247344461305,0.2496206373292868,0.011380880121396054,0.5128983308042488,0.2746585735963581,0.08990895295902883,0.06638846737481031,19149,0.07056145675265554,0.0633535660091047,0.032245827010622154,0.11077389984825493,0.15591805766312594,0.2746585735963581
19151,0,2020,19151,AgeAdjPrv,12.4,62.3,17.7,66.2,8.3,58.3,0.176,0.4599,0.2148,0.0216,0.0923,21.1,4,17.7,10.4,4.8,7.3,0.36760242792109254,0.6513657056145675,0,0.16843702579666162,0.4294385432473445,0.21396054628224584,0.02276176024279211,0.09104704097116843,19151,0.3543247344461305,0.3095599393019727,0.167298937784522,0.40212443095599393,0.1232928679817906,0.21396054628224584
19153,99.6,2020,19153,AgeAdjPrv,9.5,68.8,13.9,72.1,5.7,65.2,0.24,0.5961,0.5939,0.6477,0.4574,17.5,4.6,24.2,7.9,4.6,23,0.1035660091047041,0.9199544764795144,0.7742792109256449,0.2276176024279211,0.5671471927162367,0.5800455235204856,0.6604704097116844,0.4370257966616085,19153,0.19385432473444614,0.44575113808801214,0.6798179059180577,0.22647951441578149,0.10963581183611533,0.5800455235204856
19155,98.5,2020,19155,AgeAdjPrv,11.3,62,16.3,65.7,7.3,58.3,0.2969,0.732,0.4055,0.6489,0.4892,20,4.2,22.9,10.3,5.4,12.9,0.2568285280728376,0.6342943854324734,0.7295144157814871,0.28072837632776937,0.710546282245827,0.3926403641881639,0.661608497723824,0.4673748103186646,19155,0.29969650986342944,0.3600151745068285,0.5830804248861912,0.3960546282245827,0.18399089529590287,0.3926403641881639
19157,83,2020,19157,AgeAdjPrv,10.3,65.4,14.7,69.4,6.6,62,0.2317,0.1015,0.2702,0.5681,0.2339,17.6,5,23.4,6.2,5.5,8.5,0.1657814871016692,0.8031107738998483,0.5106221547799696,0.22040971168437026,0.09218512898330804,0.26289833080424885,0.5830804248861912,0.22458270106221548,19157,0.19764795144157815,0.5238998482549317,0.6210166919575114,0.09863429438543247,0.19233687405159333,0.26289833080424885
19159,100,2020,19159,AgeAdjPrv,11.8,63.6,16.5,67.6,7.9,59.8,0.1273,0.5802,0.0812,0.2756,0.1871,22,3,17.8,6.6,6.6,4.9,0.3099393019726859,0.7185128983308042,0.802731411229135,0.1255690440060698,0.5500758725341427,0.08042488619119878,0.283763277693475,0.17792109256449165,19159,0.3949165402124431,0.1445371775417299,0.17374810318664644,0.125948406676783,0.295144157814871,0.08042488619119878
19161,11.3,2020,19161,AgeAdjPrv,11.7,64.6,16.4,68.2,7.6,60.7,0.0735,0.4688,0.1181,0.0907,0.0847,20.8,2.8,16.7,7.4,4.6,5.5,0.29817905918057663,0.7674506828528073,0.2078907435508346,0.07321699544764795,0.4381638846737481,0.11722306525037936,0.09332321699544764,0.0830804248861912,19161,0.33990895295902884,0.12253414264036419,0.11798179059180576,0.18437025796661607,0.10963581183611533,0.11722306525037936
19163,92.2,2020,19163,AgeAdjPrv,10.5,67.5,15.1,70.9,7.1,64.1,0.183,0.4908,0.5598,0.3889,0.2982,18.7,4,23.5,6.5,4.9,20.8,0.18285280728376327,0.8877086494688923,0.6081183611532626,0.17602427921092564,0.4597875569044006,0.545144157814871,0.4006069802731411,0.2867981790591806,19163,0.23823975720789076,0.3095599393019727,0.6282245827010622,0.11949924127465858,0.13467374810318664,0.545144157814871
19165,92.3,2020,19165,AgeAdjPrv,10.5,69.6,15.1,73.2,6.8,66,0.0821,0.1738,0.1359,0.1041,0.0563,15.5,3.5,18.4,8.3,4.8,5.8,0.18285280728376327,0.9374051593323217,0.6096358118361154,0.0823216995447648,0.15591805766312594,0.13543247344461304,0.10811836115326252,0.05424886191198786,19165,0.12101669195751139,0.22040971168437026,0.210546282245827,0.255690440060698,0.1232928679817906,0.13543247344461304
19167,38.5,2020,19167,AgeAdjPrv,9.7,70.6,14.3,73.8,6,67.4,0.0207,0.2444,0.4147,0.3144,0.1031,11.6,2.2,15.9,8.2,4,13.3,0.11987860394537178,0.9578907435508346,0.2917298937784522,0.019726858877086494,0.22003034901365706,0.4017450682852807,0.32397572078907433,0.10166919575113809,19167,0.03528072837632777,0.07094081942336875,0.09028831562974203,0.2488619119878604,0.06638846737481031,0.4017450682852807
19169,97.3,2020,19169,AgeAdjPrv,9,70.5,13,73.4,5.8,67.3,0.4733,0.0041,0.4949,0.7202,0.282,26.8,5.7,31.8,3.2,5.1,16.8,0.07245827010622155,0.9563732928679818,0.6934749620637329,0.44233687405159333,0.002655538694992413,0.48179059180576633,0.7272382397572079,0.2704855842185129,19169,0.6244309559939302,0.6456752655538694,0.952959028831563,0.006069802731411229,0.15591805766312594,0.48179059180576633
19171,41.7,2020,19171,AgeAdjPrv,12.3,61.2,17,64.4,8.6,58.1,0.2234,0.69,0.5519,0.2492,0.325,20.8,4,20.2,8.7,6.3,20.1,0.3581183611532625,0.5974962063732928,0.30500758725341426,0.21320182094081944,0.6661608497723824,0.5371775417298937,0.2545523520485584,0.3122154779969651,19171,0.33990895295902884,0.3095599393019727,0.3584977238239757,0.2826251896813354,0.27541729893778455,0.5371775417298937
19173,100,2020,19173,AgeAdjPrv,11.5,64.6,16.2,68.1,7.6,61,0.0732,0.7027,0.3189,0.0302,0.0968,13.4,2.7,13.1,9.8,6.4,9.9,0.27693474962063735,0.7674506828528073,0.802731411229135,0.07283763277693475,0.6794385432473444,0.3103186646433991,0.032245827010622154,0.09597875569044007,19173,0.06714719271623672,0.11418816388467375,0.030349013657056147,0.3569802731411229,0.2826251896813354,0.3103186646433991
19175,100,2020,19175,AgeAdjPrv,11.7,62.8,16.9,66.8,7.6,58.6,0.359,0.6203,0.1655,0.5296,0.4233,21.1,4.8,22.7,9.5,6.6,6.3,0.29817905918057663,0.6771623672230652,0.802731411229135,0.33611532625189683,0.5914264036418816,0.1676783004552352,0.5455235204855842,0.40477996965098634,19175,0.3543247344461305,0.48179059180576633,0.5671471927162367,0.332701062215478,0.295144157814871,0.1676783004552352
